ID,Cfset_ID,Form_ID,Comment,Source
3370-1-2,3370-1,bugotu-hither-1,,
3370-1-3,3370-1,arosi-hither-1,,
3370-1-4,3370-1,kwaio-hither-1,,
3370-1-5,3370-1,protokimbe-from-1,,
3372-1-1,3372-1,protoeasternoceanic-lefthand-1,,geraghty1990
3372-1-2,3372-1,saa-lefthanded-1,,
3372-1-3,3372-1,lau-lefthanded-1,,
3372-1-4,3372-1,kwaio-differentlyinawrongdirectionaftervtlefthanded-1,,
3372-1-5,3372-1,protokimbe-lefthanded-1,,
3374-1-1,3374-1,woleaian-tohavenauseavomit-1,,
3375-1-1,3375-1,gilbertese-wornoutwornthin-1,,
3375-1-2,3375-1,kosraean-barrenemptyfruitlesssterile-1,,
3380-1-1,3380-1,kwaio-waitfor-1,,
3382-1-1,3382-1,lakalai-sweet-1,,
3384-1-1,3384-1,mokilese-tobreathe-1,,
3384-1-2,3384-1,kosraean-hisbreathsigh-1,,
3386-1-1,3386-1,fijian-waterproofnotleaky-1,,
3390-1-1,3390-1,kosraean-seethink-1,,
3393-1-1,3393-1,protoeasternoceanic-withered-1,,geraghty1990
3393-2-1,3393-2,pohnpeian-withereddrydeadvegetation-1,,
3393-2-2,3393-2,mokilese-driedupdeadofleavesbrownofdriedvegetation-1,,
3393-2-3,3393-2,mokilese-pandanuskeyhispandanuskeypandanuskeyof-1,,
3394-1-1,3394-1,lakalai-afish-1,,
3399-1-1,3399-1,uraustronesisch-thirst-1,,
3399-2-1,3399-2,saipancarolinian-bedrydriedup-1,,
3399-2-2,3399-2,gilbertese-dry-1,,
3399-2-3,3399-2,gilbertese-thirsty-1,,
3400-1-1,3400-1,marshallese-emptynomoreallgoneexhausted-1,,
3400-2-1,3400-2,lakalai-dry-1,,
3403-1-1,3403-1,arosi-smoothslippery-1,,
3404-1-1,3404-1,kosraean-cookedboiled-1,,
3404-2-1,3404-2,saa-cooked-1,,
3404-2-2,3404-2,bugotu-cooked-1,,
3405-1-1,3405-1,protopolynesian-opensea-1,,pollex[wasa]
3405-1-2,3405-1,protopolynesian-intervalofspaceortime-1,,pollex[waa2]
3405-1-3,3405-1,fijian-seaocean-1,,
3405-1-4,3405-1,fijian-aspaceorinterval-1,,
3405-1-5,3405-1,bugotu-deepofseadeepsea-1,,
3406-1-1,3406-1,pohnpeian-hiccough-1,,
3406-1-2,3406-1,mokilese-hiccough-1,,
3406-2-1,3406-2,yapese-hiccough-1,,
3412-1-1,3412-1,yapese-nipple-1,,
3412-2-1,3412-2,chuukese-nipple-1,,
3414-1-1,3414-1,marshallese-aconstellationcomprisingalphabetagammaanddeltasagitarii-1,,
3416-1-1,3416-1,pohnpeian-ripe-1,,
3416-1-2,3416-1,mokilese-ripemiddleaged-1,,
3417-1-1,3417-1,protokimbe-sleepy-1,,
3418-1-1,3418-1,protooceanic-sleep-1,,ross1988[461]
3418-1-2,3418-1,uraustronesisch-sleep-1,,
3418-2-1,3418-2,protokimbe-sleepy-2,,
3421-1-1,3421-1,uraustronesisch-alive-1,,
3422-1-1,3422-1,puluwatese-betiredoutofbreathexhausted-1,,
3422-1-2,3422-1,saa-toshout-1,,
3422-1-3,3422-1,arosi-toshout-1,,
3423-1-1,3423-1,lakalai-healedofasore-1,,
3424-1-1,3424-1,gilbertese-indentedhavingahollowdepressed-1,,
3424-1-2,3424-1,gilbertese-smalldepressionorpit-1,,
3425-1-1,3425-1,fijian-perspiration-1,,
3426-1-1,3426-1,gilbertese-wellcooked-1,,
3429-1-1,3429-1,pohnpeian-sirmadam-1,,
3429-1-2,3429-1,protopolynesian-thing-1,,pollex[meqa]
3430-1-1,3430-1,kosraean-livestay-1,,
3430-1-2,3430-1,chuukese-beinacondition-1,,
3430-1-3,3430-1,lakalai-todwell-1,,
3432-1-1,3432-1,protoeasternoceanic-red-1,,geraghty1990
3432-1-2,3432-1,protopolynesian-reddish-1,,pollex[mea.1a]
3432-1-3,3432-1,bugotu-red-1,,
3432-1-4,3432-1,arosi-aspeciesofsmallredfish-1,,
3432-1-5,3432-1,kwaio-brightred-1,,
3433-1-1,3433-1,pohnpeian-inthepastalongtimeago-1,,
3434-1-1,3434-1,pohnpeian-tokisssomeone-1,,
3434-1-2,3434-1,mokilese-tokisssomeoneoncheekorhand-1,,
3434-1-3,3434-1,protopolynesian-sucklick-1,,pollex[miti.3]
3434-1-4,3434-1,lau-totaste-1,,
3434-1-5,3434-1,protoeasternoceanic-none-1,,
3434-2-1,3434-2,protopohnpeic-tokissmakeasuckingsound-1,,
3437-1-1,3437-1,uraustronesisch-manmale-1,,
3437-1-2,3437-1,protoaustronesian-commanderwarleader-1,,wolff1993
3441-1-1,3441-1,fijian-achildrensdiseaseshowingredspots-1,,
3445-1-1,3445-1,saa-disorderly-1,,
3447-1-1,3447-1,bugotu-toeatvegetablefood-1,,
3447-1-2,3447-1,lau-toeat-1,,
3447-1-3,3447-1,lau-afeast-1,,
3447-1-4,3447-1,lau-mymouth-1,,
3447-1-5,3447-1,kwaio-food-1,,
3450-1-1,3450-1,gilbertese-pancreas-1,,benderetal1984
3450-1-2,3450-1,fijian-entrails-1,,
3451-1-1,3451-1,pohnpeian-tosneeze-1,,
3451-1-2,3451-1,kosraean-tosneeze-1,,
3451-1-3,3451-1,saa-tosneeze-1,,
3451-1-4,3451-1,ulawan-tosneeze-1,,
3451-1-5,3451-1,arosi-tosneeze-1,,
3451-1-6,3451-1,bugotu-tosneeze-1,,
3451-1-7,3451-1,kwaio-tosneeze-1,,
3452-1-1,3452-1,protoeasternoceanic-roasted-1,,geraghty1990
3454-1-1,3454-1,fijian-tobobupanddown-1,,
3455-1-1,3455-1,protokimbe-firstgoaheadnowtemporarilyforwardonward-1,,
3456-1-1,3456-1,protokimbe-sleepingmatandraincapemadeofpandanusthepandanusfromwhichtheyaremade-1,,
3456-2-1,3456-2,gilbertese-todream-1,,
3456-3-1,3456-3,saa-belistlessfaint-1,,
3456-3-2,3456-3,lau-tomendpatch-1,,
3456-3-3,3456-3,kwaio-pandanusmatumbrella-1,,
3456-3-4,3456-3,protooceanic-none-1,,
3458-1-1,3458-1,lakalai-afish-2,,
3464-1-1,3464-1,pohnpeian-firewood-1,,
3464-1-2,3464-1,mokilese-firewood-1,,
3467-1-1,3467-1,gilbertese-afishmyripristis-1,,
3467-1-2,3467-1,fijian-alongblackfish-1,,
3468-1-1,3468-1,marshallese-hiploinhipof-1,,
3468-2-1,3468-2,saa-backofbehind-1,,
3468-2-2,3468-2,saa-after-1,,
3470-1-1,3470-1,mokilese-lagoon-1,,
3473-1-1,3473-1,protooceanic-ovaryeggbabybird-1,,
3473-1-2,3473-1,protomalayopolynesian-childclassifierforcherishedpossessions-1,,blust1980[115]
3477-1-1,3477-1,pohnpeian-verbsuffixindicatingacquisitionorownership-1,,
3480-1-1,3480-1,gilbertese-verysmall-1,,
3481-1-1,3481-1,yapese-coconut-1,,
3482-1-1,3482-1,fijian-tosharpentoapoint-1,,
3484-1-1,3484-1,protooceanic-scorpionfishstonefish-2,,blust1978[5]
3484-1-2,3484-1,protomalayopolynesian-scorpionfishstonefish-1,,blust198384[76]
3487-1-1,3487-1,protoeasternoceanic-when-1,,geraghty1983
3487-1-2,3487-1,fijian-when-2,,
3487-1-3,3487-1,bugotu-when-1,,
3487-1-4,3487-1,protooceanic-when-2,,"ross1988[225, 461]"
3487-2-1,3487-2,saa-when-1,,
3488-1-1,3488-1,pohnpeian-toeattasteusedderogatorily-1,,
3488-1-2,3488-1,pohnpeian-taste-1,,
3488-1-3,3488-1,pohnpeian-eatortastesomething-1,,
3488-1-4,3488-1,pohnpeian-itstasteflavor-1,,
3488-1-5,3488-1,mokilese-havetaste-1,,
3488-1-6,3488-1,mokilese-totastesomething-1,,
3488-2-1,3488-2,ulawan-totaste-1,,
3488-2-2,3488-2,arosi-totastelick-1,,
3488-2-3,3488-2,kwaio-gobbleup-1,,
3490-1-1,3490-1,yapese-mosquito-1,,
3491-1-1,3491-1,puluwatese-favoritefood-1,,
3492-1-1,3492-1,protooceanic-tastebite-1,,blust1978[59]
3493-1-1,3493-1,protooceanic-yesterday-1,,ross1988
3493-1-2,3493-1,protooceanic-yesterday-2,,blust1978[58]
3493-1-3,3493-1,protomalayopolynesian-yesterday-1,,blust1980[116]
3494-1-1,3494-1,protooceanic-morindacitrifolia-1,,ross1988[208]
3494-2-1,3494-2,chuukese-morindacitrifoliarootusedasyellowdye-1,,
3495-1-1,3495-1,fijian-i1stpersonsingularpronoun-1,,
3495-1-2,3495-1,lakalai-i1stpersonsingularpronoun-1,,
3496-1-1,3496-1,chuukese-akindofturtleinthespecialcrypticargotusedbyita-1,,
3499-1-1,3499-1,arosi-hisgums-1,,
3502-1-1,3502-1,gilbertese-thousand-1,,
3503-1-1,3503-1,gilbertese-eatvoraciously-1,,
3503-1-2,3503-1,saa-tochewnibbleofrats-1,,
3503-1-3,3503-1,kwaio-masticatewiththegums-1,,
3504-1-1,3504-1,kwaio-snapatbiteatofangrydog-1,,
3504-1-2,3504-1,kwaio-tocrunch-1,,
3504-1-3,3504-1,tongan-bitewiththeteethmunchcrunchasboneseatwithacrunchingormunchingsound-1,,
3504-1-4,3504-1,lau-crunchtheteeth-1,,
3504-2-1,3504-2,fijian-tocrunch-1,,
3505-1-1,3505-1,fijian-athingthatwillcauselaughterajoke-1,,
3509-1-1,3509-1,palauan-atreepemphisacidula-1,,
3509-1-2,3509-1,chamorro-pemphisacidula-1,,
3509-1-3,3509-1,fijian-atreesurianamaritima-1,,
3513-1-1,3513-1,protooceanic-tooth-1,,
3513-1-2,3513-1,protopolynesian-tooth-1,,pollex[nifo]
3513-1-3,3513-1,saa-tooth-1,,
3513-1-4,3513-1,kwaio-tooth-1,,
3513-1-5,3513-1,lakalai-histooth-1,,
3513-1-6,3513-1,uraustronesisch-tooth-1,,
3513-2-1,3513-2,protowillaumez-teeth-1,,
3515-1-1,3515-1,yapese-tobuzzhumabeewasp-1,,
3516-1-1,3516-1,protomalayopolynesian-growlwhine-1,,
3517-1-1,3517-1,uraustronesisch-whisper-1,,
3517-2-1,3517-2,saa-clenchtheteeth-1,,
3517-2-2,3517-2,arosi-togrindtheteethshowtheteethsnarl-1,,
3518-1-1,3518-1,kwaio-singcustomarychanting-1,,
3518-1-2,3518-1,kwaio-singsomething-1,,
3518-1-3,3518-1,kwaio-singaparticularsong-1,,
3518-1-4,3518-1,arosi-tohum-1,,
3519-1-1,3519-1,puloannan-tobeuncomfortable-1,,
3519-1-2,3519-1,fijian-weakinfirmhelpless-1,,
3521-1-1,3521-1,fijian-gruntasapigmoaninpainofaperson-1,,
3521-1-2,3521-1,saa-snore-1,,
3521-1-3,3521-1,arosi-snore-1,,
3521-2-1,3521-2,chuukese-togruntsnore-1,,
3521-2-2,3521-2,chuukese-tosnore-1,,
3521-3-1,3521-3,protooceanic-snore-1,,ross1988
3522-1-1,3522-1,marshallese-groanmoanmumble-1,,
3522-2-1,3522-2,gilbertese-togroanmoan-1,,
3522-3-1,3522-3,kwaio-whisper-1,,
3522-3-2,3522-3,kwaio-whispertooneanother-1,,
3522-3-3,3522-3,kwaio-murmur-1,,
3522-3-4,3522-3,lau-tomumblemew-1,,
3524-1-1,3524-1,lakalai-that-1,,
3525-1-1,3525-1,kosraean-beexist-1,,
3526-1-1,3526-1,puluwatese-sidealongsideof-1,,
3529-1-1,3529-1,marshallese-arithmeticcountauditcompute-1,,
3527-1-1,3527-1,marshallese-baitluretochumforfish-1,,
3527-1-2,3527-1,marshallese-tolureafish-1,,
3527-1-3,3527-1,gilbertese-fishbait-1,,
3527-1-4,3527-1,yapese-bait-1,,
3528-1-1,3528-1,marshallese-coconutfrondmidriboffrond-1,,
3531-1-1,3531-1,protowesternmalayopolynesian-flatlevel-1,,blust1980[123];blust198384[93]
3532-1-1,3532-1,pohnpeian-tobesummonedtothepresenceofahighchief-1,,
3532-1-2,3532-1,marshallese-placeinplacenames-1,,
3534-1-1,3534-1,protooceanic-shark-1,,ross1988
3534-1-2,3534-1,fijian-shark-1,,
3534-1-3,3534-1,protonakanai-shark-1,,
3534-1-4,3534-1,uraustronesisch-shark-1,,
3537-1-1,3537-1,pohnpeian-todrytoexposeobjectstothesuninordertodrythem-1,,
3537-1-2,3537-1,pohnpeian-bedriedbeexposedtothesun-1,,
3537-1-3,3537-1,marshallese-lightinweight-1,,
3537-1-4,3537-1,kosraean-lightslimskinny-1,,
3537-1-5,3537-1,bugotu-lightnotheavy-1,,
3539-1-1,3539-1,kosraean-partpiececuttingsegmentof-1,,
3540-1-1,3540-1,rotuman-seacucumber-1,,
3540-2-1,3540-2,mokilese-seacucumber-1,,
3540-2-2,3540-2,kosraean-seacucumber-1,,
3540-2-3,3540-2,protopohnpeic-seaurchin-1,,
3540-2-4,3540-2,pohnpeian-smallblackspofseaurchin-1,,
3540-2-5,3540-2,mokilese-seacucumber-2,,
3546-1-1,3546-1,kosraean-holeperforationaperture-1,,
3547-1-1,3547-1,mokilese-mackerel-1,,
3551-1-1,3551-1,yapese-hishandorarm-1,,
3552-1-1,3552-1,mokilese-waving-1,,
3552-1-2,3552-1,marshallese-formantinplacenamesblow-1,,
3552-1-3,3552-1,marshallese-waveofaflagflutter-1,,
3552-2-1,3552-2,chuukese-fan-1,,
3552-2-2,3552-2,chuukese-fanhimbeckontoher-1,,
3554-1-1,3554-1,mokilese-cemetery-1,,
3554-1-2,3554-1,kosraean-pileofstonesstonewall-1,,
3554-1-3,3554-1,kosraean-buildsomethingwithstones-1,,
3555-1-1,3555-1,protoeasternoceanic-defecateexcrement-1,,geraghty1983
3555-1-2,3555-1,fijian-excrement-1,,
3555-1-3,3555-1,saa-excrement-1,,
3555-1-4,3555-1,bugotu-excrement-1,,
3555-1-5,3555-1,arosi-excrement-1,,
3555-1-6,3555-1,kwaio-excrement-1,,
3555-1-7,3555-1,fijian-kindofbat-1,,
3555-1-8,3555-1,protopolynesian-flyingfox-1,,pollex[peka.1]
3556-1-1,3556-1,rotuman-cough-1,,
3556-2-1,3556-2,fijian-coughtocough-1,,
3556-2-2,3556-2,saa-coughtocough-1,,
3556-2-3,3556-2,kwaio-coughtocough-1,,
3557-1-1,3557-1,gilbertese-akindoffish-1,,
3558-1-1,3558-1,kosraean-coconutoilforpoi-1,,
3558-1-2,3558-1,kosraean-coconutmilk-1,,
3558-2-1,3558-2,mortlockese-eggwhite-1,,
3560-1-1,3560-1,gilbertese-toskimalongasaplatewhenthrown-1,,
3560-1-2,3560-1,fijian-butterfly-1,,
3560-1-3,3560-1,uraustronesisch-fluttermovetoandfro-1,,
3562-1-1,3562-1,lakalai-tofloat-1,,
3564-1-1,3564-1,fijian-vagina-1,,
3565-1-1,3565-1,protopolynesian-arrowrootstarch-1,,pollex[pia1]
3565-1-2,3565-1,protopolynesian-gumsapdischargeasfromeyesexudation-1,,pollex[pia.2a]
3566-1-1,3566-1,protonakanai-tothrowsomethingaway-1,,
3567-1-1,3567-1,marshallese-slipdownoutofposition-1,,
3567-1-2,3567-1,kosraean-asequenceofquickmovementstobeatjerktwitchsquirm-1,,
3569-1-1,3569-1,protomalayopolynesian-soundofpattingortapping-1,,blust198384[95]
3570-1-1,3570-1,pohnpeian-confuseddisorderedmessy-1,,
3570-1-2,3570-1,pohnpeian-confusiondisordermess-1,,
3570-1-3,3570-1,gilbertese-tangledsnarled-1,,
3570-1-4,3570-1,kosraean-tangledwith-1,,
3570-1-5,3570-1,kosraean-messyconfusedjumbledcrowdedmixedupentangled-1,,
3572-1-1,3572-1,woleaian-bepluggedupconstipatedstoppedup-1,,
3574-1-1,3574-1,protoeasternoceanic-hernandiatree-1,,geraghty1990
3576-1-1,3576-1,gilbertese-tumorwen-1,,
3576-1-2,3576-1,protoeasternoceanic-elephantiasis-1,,geraghty1990
3577-1-1,3577-1,kosraean-because-1,,
3577-2-1,3577-2,fijian-because-1,,
3578-1-1,3578-1,protooceanic-futureaspectmarker-1,,ross1988
3579-1-1,3579-1,fijian-tosay-2,,geraghty1983
3583-1-1,3583-1,fijian-pulluptakeup-1,,
3584-1-1,3584-1,arosi-prefixofderogation-1,,
3584-2-1,3584-2,gilbertese-foolish-2,,
3588-1-1,3588-1,gilbertese-tocovershutclose-1,,
3588-1-2,3588-1,arosi-tostopupblockchokecork-1,,
3590-1-1,3590-1,fijian-vagina-2,,
3592-1-1,3592-1,woleaian-beachrock-1,,
3592-1-2,3592-1,kwaio-reef-1,,
3593-1-1,3593-1,kosraean-twistspin-1,,
3594-1-1,3594-1,gilbertese-provisionboxoverflowholehollowwherewaterstays-1,,
3596-1-1,3596-1,fijian-basketbox-1,,
3600-1-1,3600-1,yapese-hisnose-1,,
3600-2-1,3600-2,protooceanic-nose-1,,
3600-2-2,3600-2,protopolynesian-nose-1,,pollex[isu]
3600-2-3,3600-2,fijian-nose-1,,
3600-2-4,3600-2,bugotu-nose-1,,
3600-2-5,3600-2,arosi-noseornament-1,,
3600-2-6,3600-2,protokimbe-nose-1,,
3600-2-7,3600-2,uraustronesisch-nose-1,,
3601-1-1,3601-1,yapese-fishingpole-1,,
3601-1-2,3601-1,kosraean-fishforwithapoleatnight-1,,
3603-1-1,3603-1,yapese-limewhite-1,,
3603-1-2,3603-1,protowesternmalayopolynesian-white-1,,blust1980[56]
3603-2-1,3603-2,bugotu-whitepowderedlime-1,,
3607-1-1,3607-1,puloannan-totakesomethingupfromunderground-1,,
3607-2-1,3607-2,saa-toleverprize-1,,
3608-1-1,3608-1,marshallese-breakcreasefracturesomething-1,,
3608-1-2,3608-1,gilbertese-tosplit-1,,
3608-1-3,3608-1,protochuukic-break-1,,
3608-2-1,3608-2,kosraean-breaksmashofbrittleobjects-1,,
3608-2-2,3608-2,kosraean-brokensmashed-1,,
3608-2-3,3608-2,kosraean-breakorsmashsomething-1,,
3609-1-1,3609-1,woleaian-centerofanislandcenterof-1,,
3609-1-2,3609-1,kosraean-blueindigodarkblue-1,,
3609-2-1,3609-2,protoeasternoceanic-mud-1,,geraghty1983
3609-2-2,3609-2,protopolynesian-dirtydecayed-1,,pollex[pela]
3609-2-3,3609-2,arosi-aswamp-1,,
3609-2-4,3609-2,arosi-beinflood-1,,
3610-1-1,3610-1,marshallese-basebasisrootcausereason-1,,
3610-1-2,3610-1,fijian-causebeginningbasis-1,,
3610-1-3,3610-1,protokimbe-trunkbasisreasoncause-1,,
3610-1-4,3610-1,uraustronesisch-causebeginningbasis-1,,
3611-1-1,3611-1,protooceanic-butterfly-1,,
3611-1-2,3611-1,samoan-butterfly-1,,
3611-1-3,3611-1,fijian-butterfly-1,,
3611-1-4,3611-1,saa-butterflymoth-1,,
3611-1-5,3611-1,lau-butterflymoth-1,,
3611-1-6,3611-1,kwaio-butterflymoth-1,,
3611-1-7,3611-1,protokimbe-flutter-2,,
3612-1-1,3612-1,kosraean-passgocome-2,,
3612-1-2,3612-1,gilbertese-goneashoreasaboatonthebeach-1,,
3613-1-1,3613-1,marshallese-bloom-1,,
3614-1-1,3614-1,puloannan-twins-1,,
3616-1-1,3616-1,protooceanic-sapgumresingummy-1,,
3616-1-2,3616-1,fijian-besticky-1,,
3616-1-3,3616-1,protopolynesian-gumresin-1,,pollex[pulu.2]
3616-1-4,3616-1,saa-pitchresin-1,,
3616-1-5,3616-1,arosi-gumofburuparinariumtreeusedtocaulkcanoestostick-1,,
3616-1-6,3616-1,lakalai-juicesap-1,,
3616-1-7,3616-1,uraustronesisch-gluepaste-1,,
3618-1-1,3618-1,gilbertese-unitoftenincounting-1,,
3620-1-1,3620-1,uraustronesisch-odorsmell-1,,
3620-1-2,3620-1,protoaustronesian-odorsmell-1,,
3622-1-1,3622-1,saipancarolinian-becompletelyplantedofafield-1,,
3622-1-2,3622-1,saipancaroliniant-becompletelyplantedofafield-1,,
3622-1-3,3622-1,gilbertese-reallytrulyindeed-1,,
3623-1-1,3623-1,saa-topromise-1,,
3623-1-2,3623-1,ulawan-topromise-1,,
3623-1-3,3623-1,lau-takeholdof-1,,
3624-1-1,3624-1,chuukese-daybeforeyesterday-1,,
3625-1-1,3625-1,marshallese-swollencorpse-1,,
3625-1-2,3625-1,kosraean-budswelling-1,,
3625-1-3,3625-1,protoeasternoceanic-boilswelling-1,,geraghty1983
3625-1-4,3625-1,fijian-aboil-1,,
3625-1-5,3625-1,arosi-elephantiasis-1,,
3627-1-1,3627-1,protoeasternoceanic-foolish-1,,geraghty1990
3628-1-1,3628-1,fijian-tiefasten-1,,
3628-1-2,3628-1,fijian-tieaknot-1,,
3628-1-3,3628-1,bugotu-aknottotietogether-1,,
3628-2-1,3628-2,marshallese-tieaknotdivinationusingknots-1,,
3628-2-2,3628-2,marshallese-tiesomething-1,,
3628-3-1,3628-3,pohnpeian-knotjointnodeitsknot-1,,
3631-1-1,3631-1,uraustronesisch-basetail-1,,
3631-2-1,3631-2,yapese-tail-1,,
3631-2-2,3631-2,protokimbe-basecause-1,,
3631-2-3,3631-2,protomalayopolynesian-basetail-1,,
3633-1-1,3633-1,yapese-toflareup-1,,
3633-2-1,3633-2,bugotu-toblazeburnaflame-1,,
3634-1-1,3634-1,kwaio-pacificseaperch-1,,
3635-1-1,3635-1,marshallese-avarietyofinedibletaro-1,,
3635-2-1,3635-2,lakalai-cyrtospermataro-1,,
3635-2-2,3635-2,protoeasternoceanic-cyrtospermataro-2,,geraghty1990
3636-1-1,3636-1,yapese-largecowrie-1,,
3643-1-1,3643-1,gilbertese-theheart-1,,
3644-1-1,3644-1,fijian-rotten-1,,
3645-1-1,3645-1,marshallese-toboilofwateronly-1,,
3646-1-1,3646-1,marshallese-defecatefromtreesofbirds-1,,
3646-1-2,3646-1,protoeasternoceanic-feces-1,,geraghty1983
3646-1-3,3646-1,protooceanic-feces-1,,ross1988
3646-1-4,3646-1,protopolynesian-feces-1,,pollex[taqe.1]
3646-1-5,3646-1,protokimbe-feces-1,,
3646-1-6,3646-1,fijian-feces-1,,
3646-1-7,3646-1,saa-feces-1,,
3646-1-8,3646-1,bugotu-feces-1,,
3646-1-9,3646-1,kwaio-feces-1,,
3646-1-10,3646-1,uraustronesisch-feces-1,,
3647-1-1,3647-1,puluwatese-navel-1,,
3647-1-2,3647-1,saipancarolinian-navel-1,,
3647-1-3,3647-1,saipancaroliniant-navel-1,,
3647-2-1,3647-2,protopolynesian-navel-1,,pollex[pito.1]
3647-2-2,3647-2,samoan-navel-1,,
3647-2-3,3647-2,fijian-navel-1,,
3647-2-4,3647-2,bugotu-navel-1,,
3647-2-5,3647-2,saa-navel-1,,
3647-2-6,3647-2,kwaio-navel-1,,
3647-2-7,3647-2,protonakanai-navel-1,,
3647-2-8,3647-2,uraustronesisch-navel-1,,
3648-1-1,3648-1,pohnpeian-descendintofallintostepintoasaholewithdirectionalsuffix-1,,
3648-1-2,3648-1,mokilese-pushshove-1,,
3648-1-3,3648-1,gilbertese-tocrowd-1,,
3648-1-4,3648-1,gilbertese-topushorpressagainst-1,,
3650-1-1,3650-1,protoeasternoceanic-lightshine-1,,geraghty1983
3650-1-2,3650-1,saa-bedaybedaylight-1,,
3650-1-3,3650-1,bugotu-toshineofthesun-1,,
3650-1-4,3650-1,arosi-dayshineon-1,,
3650-1-5,3650-1,kwaio-day-1,,
3651-1-1,3651-1,protopolynesian-smallbranch-1,,pollex[raqa/raqa]
3651-1-2,3651-1,kwaio-leafusedtowrappuddinginforcooking-1,,
3651-1-3,3651-1,kwaio-calamusvine-1,,
3651-1-4,3651-1,protooceanic-branch-1,,ross1988
3651-1-5,3651-1,protoaustronesian-branch-1,,ross1988
3651-1-6,3651-1,protomalayopolynesian-branch-1,,blust1986[33]
3652-1-1,3652-1,fijian-weather-1,,
3654-1-1,3654-1,protoaustronesian-snatchgrab-1,,blust1986[54]
3655-1-1,3655-1,bugotu-light-1,,
3655-1-2,3655-1,kwaio-light-1,,
3656-1-1,3656-1,uraustronesisch-behot-1,,
3659-1-1,3659-1,protopolynesian-pinchpullup-1,,pollex[laqu1]
3659-1-2,3659-1,kwaio-takeoffliftpullup-1,,
3659-1-3,3659-1,protokimbe-topull-1,,
3659-1-4,3659-1,uraustronesisch-totearoffsplit-1,,
3663-1-1,3663-1,bugotu-them-1,,
3664-1-1,3664-1,puloannan-actororagent-1,,
3670-1-1,3670-1,puloannan-holinesssacredobjecttaboobeholysacredforbidden-1,,
3671-1-1,3671-1,gilbertese-bemarried-1,,
3671-1-2,3671-1,gilbertese-marriagemarriedstate-1,,
3671-1-3,3671-1,protowesternmalayopolynesian-touchingorjoinedalongthelength-1,,blust198384[103]
3673-1-1,3673-1,gilbertese-engageinbreakinguporopen-1,,
3673-1-2,3673-1,gilbertese-tobreaksomethingopenasacoconut-1,,
3673-2-1,3673-2,pohnpeian-besmashedbroken-1,,
3673-2-2,3673-2,mokilese-broken-1,,
3673-2-3,3673-2,mokilese-brokenthrough-1,,
3673-2-4,3673-2,mokilese-breaksomething-1,,
3673-3-1,3673-3,protopolynesian-cuttinginstrument-1,,pollex[lipi.1]
3673-3-2,3673-3,fijian-thesharpedgeofsomethingsasayamcutintosmallpieces-1,,
3673-3-3,3673-3,saa-brokenintoslivers-1,,
3674-1-1,3674-1,tongan-absolutelydarkpitchdark-1,,
3674-1-2,3674-1,uraustronesisch-bedark-1,,
3676-1-1,3676-1,gilbertese-usedupconsumedallgone-1,,
3681-1-1,3681-1,marshallese-bowonesheadbend-1,,
3681-1-2,3681-1,marshallese-toducklowertheheadhumbleoneselfbowdown-1,,
3683-1-1,3683-1,protooceanic-bad-1,,ross1988
3684-1-1,3684-1,mokilese-tomakeanet-1,,
3684-1-2,3684-1,marshallese-mendanet-1,,
3684-1-3,3684-1,tongan-toweaveanetorspiderweb-1,,
3688-1-1,3688-1,puloannan-tearitaparttatterit-1,,
3688-1-2,3688-1,sonsorolese-tearitaparttatterit-1,,
3688-1-3,3688-1,pohnpeian-havetheforeskinofthepeniswithdrawn-1,,
3688-1-4,3688-1,pohnpeian-topullapartpulloff-1,,
3688-1-5,3688-1,mokilese-tosqueezebypulling-1,,
3688-1-6,3688-1,mokilese-toripsomethingoffbreakalockopen-1,,
3688-1-7,3688-1,gilbertese-totearsomething-1,,
3688-1-8,3688-1,gilbertese-sectionofabunchofbananas-1,,
3688-1-9,3688-1,kosraean-tearriprend-2,,
3688-1-10,3688-1,kosraean-tearshredriprendsomething-1,,
3688-1-11,3688-1,kosraean-toshredrip-1,,
3688-1-12,3688-1,kosraean-toshredcutortearsomethingtobits-1,,
3690-1-1,3690-1,marshallese-bindrollupasalineorfilmonaspool-1,,
3690-1-2,3690-1,saa-sew-1,,
3690-2-1,3690-2,protoeasternoceanic-copulate-1,,geraghty1983
3690-3-1,3690-3,protoeasternoceanic-needle-1,,geraghty1990
3696-1-1,3696-1,chuukese-tosmellperceiveodor-1,,
3696-1-2,3696-1,chuukese-smellit-1,,
3696-2-1,3696-2,jabem-tosmellanodor-1,,
3698-1-1,3698-1,kosraean-tohelp-2,,
3698-1-2,3698-1,kosraean-helpsomeone-1,,
3698-1-3,3698-1,saa-toencouragesomeone-1,,
3699-1-1,3699-1,fijian-todream-1,,
3703-1-1,3703-1,pohnpeian-overtiredasamuscle-1,,
3708-1-1,3708-1,fijian-catchsomethingthrown-1,,
3709-1-1,3709-1,gilbertese-larvaefromwhichlicespring-1,,
3709-2-1,3709-2,yapese-nitlouseegg-1,,
3711-1-1,3711-1,kosraean-color-1,,
3713-1-1,3713-1,mokilese-todrip-1,,
3713-2-1,3713-2,kwaio-drizzle-1,,
3714-1-1,3714-1,fijian-faintloseconsciousness-1,,
3714-1-2,3714-1,arosi-tolookforsearchseek-1,,
3715-1-1,3715-1,puloannan-cutorbreakitintopieces-1,,
3715-1-2,3715-1,yapese-woodchipssawdust-1,,
