Grapheme	IPA	Frequence	Codepoints
i	i	3	U+0069
a	a	3	U+0061
K	K	2	U+004b
e	e	2	U+0065
l	l	2	U+006c
o	o	2	U+006f
ŋ	ŋ	2	U+014b
x	x	1	U+0078
m	m	1	U+006d
t	t	1	U+0074
